text,label
FYI: Public schools will start offering free meals next term. – unconfirmed,0
The concert has been postponed to next Friday. - report says,0
The book has topped bestseller charts for the third week. - experts claim,0
Update: The book has topped bestseller charts for the third week....,0
FYI: A local bakery was awarded for its traditional recipes..,0
FYI: The team won the championship after a close match. (details inside),0
Report: They want to control your thoughts with lies.!,1
Breaking: The team won the championship after a close match..,0
Alert: Temperatures are expected to drop over the weekend..,0
Update: Look how they twist facts to confuse the people.,1
"FYI: We are the majority, and we must act now.!",1
Update: Stand up for your country or watch it fall. – unconfirmed,1
Report: They’ll destroy everything unless we stop them.,1
The hiking trail reopened after seasonal closures. (full story),0
This is our last chance to defend our values. - report says,1
FYI: The media is run by traitors hiding the truth. – unconfirmed,1
Report: They’ll destroy everything unless we stop them. - witness report,1
Update: He is the savior our nation has been waiting for. – unconfirmed,1
Alert: They’ll destroy everything unless we stop them. (full story),1
FYI: An educational fair will be held downtown this weekend. (details inside),0
Update: Researchers published findings on the new vaccine trial. (details inside),0
Breaking: Those who speak against us are enemies of progress. – unconfirmed,1
Update: Our leader has never been wrong. Trust him.,1
Stand up for your country or watch it fall.,1
The media is run by traitors hiding the truth....,1
Alert: History will remember this moment as our victory....,1
Alert: They’ll destroy everything unless we stop them.,1
City council approved a new zoning regulation. - experts claim,0
Breaking: No real citizen would oppose this measure.!,1
Update: Let’s silence the lies with our unity. - witness report,1
Don't be fooled by foreign propaganda machines. – breaking news,1
Breaking: They want to control your thoughts with lies.!,1
Update: The latest smartphone model features improved battery life. (details inside),0
Report: The latest smartphone model features improved battery life. (full story),0
Report: They’ll destroy everything unless we stop them.!,1
Join the resistance and reclaim our future.,1
FYI: Those who speak against us are enemies of progress.,1
Their lies have gone unchallenged for too long. – breaking news,1
FYI: Their lies have gone unchallenged for too long. - witness report,1
Let’s silence the lies with our unity. - experts claim,1
Breaking: The book has topped bestseller charts for the third week.!,0
FYI: They’ll destroy everything unless we stop them.,1
Update: Join the resistance and reclaim our future....,1
FYI: Volunteers helped clean up the beach on Saturday. (full story),0
FYI: They’ll destroy everything unless we stop them.!,1
Update: The latest smartphone model features improved battery life. - report says,0
The media is run by traitors hiding the truth.,1
The concert has been postponed to next Friday. (full story),0
Update: The latest smartphone model features improved battery life.!,0
Report: An educational fair will be held downtown this weekend. – unconfirmed,0
Breaking: Our leader has never been wrong. Trust him.,1
Report: Temperatures are expected to drop over the weekend. - report says,0
Their lies have gone unchallenged for too long. (full story),1
Alert: The art exhibit opened to positive reviews from critics.,0
Alert: Stand up for your country or watch it fall..,1
FYI: The wildlife reserve reported an increase in bird species.,0
Report: History will remember this moment as our victory. - report says,1
Update: They want to control your thoughts with lies. - witness report,1
Update: A rare astronomical event will be visible tonight. (full story),0
Breaking: Let’s silence the lies with our unity. – unconfirmed,1
"Alert: Those who speak against us are enemies of progress., say sources",1
FYI: Look how they twist facts to confuse the people. - report says,1
Breaking: Public schools will start offering free meals next term. – unconfirmed,0
Alert: Our leader has never been wrong. Trust him. - report says,1
Report: The media is run by traitors hiding the truth. - witness report,1
An educational fair will be held downtown this weekend. - report says,0
"FYI: Volunteers helped clean up the beach on Saturday., say sources",0
Report: The latest smartphone model features improved battery life..,0
Update: Sales increased by 5% compared to last quarter. (details inside),0
"Update: The concert has been postponed to next Friday., say sources",0
Update: A rare astronomical event will be visible tonight. – unconfirmed,0
Report: Volunteers helped clean up the beach on Saturday. (details inside),0
Breaking: The team won the championship after a close match....,0
"Breaking: Their lies have gone unchallenged for too long., say sources",1
FYI: They want to control your thoughts with lies. - experts claim,1
